Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
5,901564800FA8,02:31:59.976,02:32:01.173,1197.164,0.5680090614151445,YES,0x93 0x05 0x23 0xA5 0x59 0x02 0x00 0x00
5,901564800F76,02:31:59.976,02:32:01.299,1323.205,0.5139037412948108,YES,0x93 0x05 0x13 0xA3 0x58 0x06 0x00 0x00
5,901564800E5A,02:31:59.976,02:32:01.327,1351.0690000000002,0.5033051605802515,YES,0x93 0x05 0x11 0xA1 0x4B 0x07 0x00 0x00
5,901564800E5A,02:31:59.976,02:32:01.698,1722.167,0.394851370395554,YES,0x93 0x05 0x23 0xA3 0x51 0x04 0x00 0x00
5,901564800E5A,02:31:59.976,02:32:02.025,2048.9950000000003,0.3318700143240954,YES,0x93 0x05 0x33 0xA4 0x51 0x05 0x00 0x00
5,901564800E5A,02:31:59.976,02:32:02.114,2138.6620000000003,0.31795580601329243,YES,0x93 0x05 0x13 0xA6 0x59 0x06 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:02.123,2147.46,0.3166531623406257,YES,0x93 0x02 0x33 0x9F 0x5C 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:02.186,2210.4300000000003,0.3076324516044389,YES,0x93 0x02 0x43 0xA0 0x58 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:02.237,2261.151,0.30073179544400175,YES,0x93 0x02 0x43 0xA0 0x5F 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:02.288,2312.198,0.2940924609397638,YES,0x93 0x02 0x23 0x9E 0x5C 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:02.338,2362.476,0.2878336118546813,YES,0x93 0x02 0x12 0x9E 0x53 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:02.389,2413.726,0.28172211758915466,YES,0x93 0x02 0x43 0xA0 0x58 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:02.439,2463.962,0.27597828213259784,YES,0x93 0x02 0x43 0xA0 0x5F 0x09 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:02.490,2514.525,0.2704288086219067,YES,0x93 0x02 0x43 0xA0 0x58 0x09 0x00 0x00
5,901564800FA8,02:31:59.976,02:32:02.743,2767.9390000000003,0.24567015385815943,YES,0x93 0x05 0x43 0x9E 0x5F 0x07 0x00 0x00
